Img	Target_Label	Epsilon	Objective_Value	Label
1	0	0.05	7.505266533511665	2
1	1	0.05	7.390665150351527	2
1	3	0.05	7.484532810921185	2
1	4	0.05	7.372156335781136	2
1	5	0.05	7.46468145520132	2
1	6	0.05	7.50710384652927	2
1	7	0.05	7.567933793469348	2
1	8	0.05	7.559261554194411	2
1	9	0.05	7.406232280549981	2
2	1	0.05	-6.3586889488415155	0
2	2	0.05	-4.140838570343226	0
2	3	0.05	-7.174371114739061	0
2	4	0.05	-2.0458883828046734	0
2	5	0.05	-2.468240967367207	0
2	6	0.05	-2.4922471164034476	0
2	7	0.05	-6.523989880041028	0
2	8	0.05	-3.4213669226538825	0
2	9	0.05	-6.744577370999898	0
3	0	0.05	1.513728841657376	4
3	1	0.05	3.501800593390882	4
3	2	0.05	4.216863768700606	4
3	3	0.05	5.2471363101709185	4
3	5	0.05	2.9257318972119184	4
3	6	0.05	4.061352617261103	4
3	7	0.05	6.061276829228276	4
3	8	0.05	5.771747377354518	4
3	9	0.05	5.2869537594041045	4
4	0	0.05	7.631582004920744	8
4	1	0.05	7.607035488375103	8
4	2	0.05	7.622038151930159	8
4	3	0.05	7.564700454571966	8
4	4	0.05	7.56633415686546	8
4	5	0.05	7.548641188953	8
4	6	0.05	7.643608233205502	8
4	7	0.05	7.656974630995256	8
4	9	0.05	7.501629560515431	8
5	0	0.05	5.9396507447387625	7
5	1	0.05	4.750202575191041	7
5	2	0.05	6.770269537228467	7
5	3	0.05	6.2329941721161495	7
5	4	0.05	4.512470939298794	7
5	5	0.05	5.354092104780892	7
5	6	0.05	3.0515078920151	7
5	8	0.05	5.849800583173724	7
5	9	0.05	7.073726006736535	7
6	0	0.05	6.391040663639506	6
6	1	0.05	6.068553015312113	6
6	2	0.05	7.512310360651762	6
6	3	0.05	6.027491748662497	6
6	4	0.05	7.354612014998561	6
6	5	0.05	6.71830811232825	6
6	7	0.05	6.1599097925667765	6
6	8	0.05	7.181688173411071	6
6	9	0.05	5.861322215673268	6
7	1	0.05	-3.9420008295033555	0
7	2	0.05	0.8305192099861971	0
7	3	0.05	-0.4791649614271582	0
7	4	0.05	-0.14317595947693987	0
7	5	0.05	1.7074166528105226	0
7	6	0.05	0.708998871390404	0
7	7	0.05	0.973440799212201	0
7	8	0.05	-2.7535533002120944	0
7	9	0.05	-3.1185433283719677	0
8	0	0.05	7.5750637512384476	6
8	1	0.05	7.57064928364476	6
8	2	0.05	7.540463513101079	6
8	3	0.05	7.525381880713483	6
8	4	0.05	7.524798956682926	6
8	5	0.05	7.532146441164675	6
8	7	0.05	7.64610701136309	6
8	8	0.05	7.632895936897811	6
8	9	0.05	7.46889340186913	6
